parameter_set,period_start,period_end,total_return,max_drawdown,sharpe_ratio,win_rate,total_trades,profit_factor,avg_hold_time_hours,final_capital,signals_generated,signals_executed,execution_time_seconds
"{'name': 'Config_35', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.2, 'ta_weight': 0.5, 'fa_weight': 0.5, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-02-28T00:00:00+00:00,2025-03-30T00:00:00+00:00,-0.05938805943566,0.05928703223566001,0.0,0.0,6,0.0,120.0,94061.1940564340,10,6,20.5660719871521
"{'name': 'Config_36', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.2, 'ta_weight': 0.5, 'fa_weight': 0.5, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-07-22T00:00:00+00:00,2025-08-21T00:00:00+00:00,-0.01013603276184,0.04561475806460348,0.0,0.375,8,0.8046590323103306,405.0,98986.3967238160,27,8,22.778013944625854
"{'name': 'Config_36', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.2, 'ta_weight': 0.5, 'fa_weight': 0.5, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-06-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,0.016823467172215,0.0359674873345667,0.0,0.6666666666666666,6,2.3537108614397497,468.0,101682.3467172215,30,6,20.055270671844482
"{'name': 'Config_36', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.2, 'ta_weight': 0.5, 'fa_weight': 0.5, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-05-11T00:00:00+00:00,2025-06-10T00:00:00+00:00,0.00081296224535,0.04465040868990848,0.0,0.5714285714285714,7,1.0698291632009476,462.85714285714283,100081.296224535,31,7,20.838626384735107
"{'name': 'Config_36', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.2, 'ta_weight': 0.5, 'fa_weight': 0.5, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-04-05T00:00:00+00:00,2025-05-05T00:00:00+00:00,-0.04175299562276,0.08115279397308778,0.0,0.5,12,0.4766211586466726,278.0,95824.7004377240,21,12,19.86958956718445
"{'name': 'Config_36', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.2, 'ta_weight': 0.5, 'fa_weight': 0.5, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-02-28T00:00:00+00:00,2025-03-30T00:00:00+00:00,-0.05938805943566,0.05928703223566001,0.0,0.0,6,0.0,120.0,94061.1940564340,10,6,20.77189326286316
"{'name': 'Config_37', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-07-22T00:00:00+00:00,2025-08-21T00:00:00+00:00,-0.01013603276184,0.04561475806460348,0.0,0.375,8,0.8046590323103306,405.0,98986.3967238160,27,8,22.684942483901978
"{'name': 'Config_37', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-06-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,0.016823467172215,0.0359674873345667,0.0,0.6666666666666666,6,2.3537108614397497,468.0,101682.3467172215,30,6,20.104726314544678
"{'name': 'Config_37', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-05-11T00:00:00+00:00,2025-06-10T00:00:00+00:00,0.00081296224535,0.04465040868990848,0.0,0.5714285714285714,7,1.0698291632009476,462.85714285714283,100081.296224535,31,7,20.445947647094727
"{'name': 'Config_37', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-04-05T00:00:00+00:00,2025-05-05T00:00:00+00:00,-0.04175299562276,0.08115279397308778,0.0,0.5,12,0.4766211586466726,278.0,95824.7004377240,21,12,19.93847370147705
"{'name': 'Config_37', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-02-28T00:00:00+00:00,2025-03-30T00:00:00+00:00,-0.05938805943566,0.05928703223566001,0.0,0.0,6,0.0,120.0,94061.1940564340,10,6,20.684900522232056
"{'name': 'Config_38', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-07-22T00:00:00+00:00,2025-08-21T00:00:00+00:00,-0.01013603276184,0.04561475806460348,0.0,0.375,8,0.8046590323103306,405.0,98986.3967238160,27,8,22.237378358840942
"{'name': 'Config_38', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-06-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,0.016823467172215,0.0359674873345667,0.0,0.6666666666666666,6,2.3537108614397497,468.0,101682.3467172215,30,6,20.108054876327515
"{'name': 'Config_38', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-05-11T00:00:00+00:00,2025-06-10T00:00:00+00:00,0.00081296224535,0.04465040868990848,0.0,0.5714285714285714,7,1.0698291632009476,462.85714285714283,100081.296224535,31,7,20.49164581298828
"{'name': 'Config_38', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-04-05T00:00:00+00:00,2025-05-05T00:00:00+00:00,-0.04175299562276,0.08115279397308778,0.0,0.5,12,0.4766211586466726,278.0,95824.7004377240,21,12,20.21192240715027
"{'name': 'Config_38', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-02-28T00:00:00+00:00,2025-03-30T00:00:00+00:00,-0.05938805943566,0.05928703223566001,0.0,0.0,6,0.0,120.0,94061.1940564340,10,6,20.941109657287598
"{'name': 'Config_39', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-07-22T00:00:00+00:00,2025-08-21T00:00:00+00:00,-0.01013603276184,0.04561475806460348,0.0,0.375,8,0.8046590323103306,405.0,98986.3967238160,27,8,22.28580403327942
"{'name': 'Config_39', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-06-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,0.016823467172215,0.0359674873345667,0.0,0.6666666666666666,6,2.3537108614397497,468.0,101682.3467172215,30,6,20.20043182373047
"{'name': 'Config_39', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-05-11T00:00:00+00:00,2025-06-10T00:00:00+00:00,0.00081296224535,0.04465040868990848,0.0,0.5714285714285714,7,1.0698291632009476,462.85714285714283,100081.296224535,31,7,20.716686964035034
"{'name': 'Config_39', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-04-05T00:00:00+00:00,2025-05-05T00:00:00+00:00,-0.04175299562276,0.08115279397308778,0.0,0.5,12,0.4766211586466726,278.0,95824.7004377240,21,12,19.973297119140625
"{'name': 'Config_39', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-02-28T00:00:00+00:00,2025-03-30T00:00:00+00:00,-0.05938805943566,0.05928703223566001,0.0,0.0,6,0.0,120.0,94061.1940564340,10,6,20.655147790908813
"{'name': 'Config_40', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-07-22T00:00:00+00:00,2025-08-21T00:00:00+00:00,-0.01013603276184,0.04561475806460348,0.0,0.375,8,0.8046590323103306,405.0,98986.3967238160,27,8,22.494056463241577
"{'name': 'Config_40', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-06-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,0.016823467172215,0.0359674873345667,0.0,0.6666666666666666,6,2.3537108614397497,468.0,101682.3467172215,30,6,20.32597541809082
"{'name': 'Config_40', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-05-11T00:00:00+00:00,2025-06-10T00:00:00+00:00,0.00081296224535,0.04465040868990848,0.0,0.5714285714285714,7,1.0698291632009476,462.85714285714283,100081.296224535,31,7,20.790903091430664
"{'name': 'Config_40', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-04-05T00:00:00+00:00,2025-05-05T00:00:00+00:00,-0.04175299562276,0.08115279397308778,0.0,0.5,12,0.4766211586466726,278.0,95824.7004377240,21,12,19.849962949752808
"{'name': 'Config_40', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-02-28T00:00:00+00:00,2025-03-30T00:00:00+00:00,-0.05938805943566,0.05928703223566001,0.0,0.0,6,0.0,120.0,94061.1940564340,10,6,20.47594928741455
"{'name': 'Config_41', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-07-22T00:00:00+00:00,2025-08-21T00:00:00+00:00,-0.01013603276184,0.04561475806460348,0.0,0.375,8,0.8046590323103306,405.0,98986.3967238160,27,8,22.368553638458252
"{'name': 'Config_41', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-06-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,0.016823467172215,0.0359674873345667,0.0,0.6666666666666666,6,2.3537108614397497,468.0,101682.3467172215,30,6,20.530980825424194
"{'name': 'Config_41', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-05-11T00:00:00+00:00,2025-06-10T00:00:00+00:00,0.00081296224535,0.04465040868990848,0.0,0.5714285714285714,7,1.0698291632009476,462.85714285714283,100081.296224535,31,7,20.707400798797607
"{'name': 'Config_41', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-04-05T00:00:00+00:00,2025-05-05T00:00:00+00:00,-0.04175299562276,0.08115279397308778,0.0,0.5,12,0.4766211586466726,278.0,95824.7004377240,21,12,19.72543692588806
"{'name': 'Config_41', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-02-28T00:00:00+00:00,2025-03-30T00:00:00+00:00,-0.05938805943566,0.05928703223566001,0.0,0.0,6,0.0,120.0,94061.1940564340,10,6,20.427141189575195
"{'name': 'Config_42', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-07-22T00:00:00+00:00,2025-08-21T00:00:00+00:00,-0.01013603276184,0.04561475806460348,0.0,0.375,8,0.8046590323103306,405.0,98986.3967238160,27,8,22.768316984176636
"{'name': 'Config_42', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-06-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,0.016823467172215,0.0359674873345667,0.0,0.6666666666666666,6,2.3537108614397497,468.0,101682.3467172215,30,6,20.18645191192627
"{'name': 'Config_42', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-05-11T00:00:00+00:00,2025-06-10T00:00:00+00:00,0.00081296224535,0.04465040868990848,0.0,0.5714285714285714,7,1.0698291632009476,462.85714285714283,100081.296224535,31,7,20.6943576335907
"{'name': 'Config_42', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-04-05T00:00:00+00:00,2025-05-05T00:00:00+00:00,-0.04175299562276,0.08115279397308778,0.0,0.5,12,0.4766211586466726,278.0,95824.7004377240,21,12,19.813026666641235
"{'name': 'Config_42', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.4, 'fa_weight': 0.6, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-02-28T00:00:00+00:00,2025-03-30T00:00:00+00:00,-0.05938805943566,0.05928703223566001,0.0,0.0,6,0.0,120.0,94061.1940564340,10,6,20.71119785308838
"{'name': 'Config_43', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.5, 'fa_weight': 0.5, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-07-22T00:00:00+00:00,2025-08-21T00:00:00+00:00,-0.01013603276184,0.04561475806460348,0.0,0.375,8,0.8046590323103306,405.0,98986.3967238160,27,8,22.30685544013977
"{'name': 'Config_43', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.5, 'fa_weight': 0.5, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-06-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,0.016823467172215,0.0359674873345667,0.0,0.6666666666666666,6,2.3537108614397497,468.0,101682.3467172215,30,6,20.048614740371704
"{'name': 'Config_43', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.5, 'fa_weight': 0.5, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-05-11T00:00:00+00:00,2025-06-10T00:00:00+00:00,0.00081296224535,0.04465040868990848,0.0,0.5714285714285714,7,1.0698291632009476,462.85714285714283,100081.296224535,31,7,20.581620454788208
"{'name': 'Config_43', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.5, 'fa_weight': 0.5, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-04-05T00:00:00+00:00,2025-05-05T00:00:00+00:00,-0.04175299562276,0.08115279397308778,0.0,0.5,12,0.4766211586466726,278.0,95824.7004377240,21,12,19.756011247634888
"{'name': 'Config_43', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.5, 'fa_weight': 0.5, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-02-28T00:00:00+00:00,2025-03-30T00:00:00+00:00,-0.05938805943566,0.05928703223566001,0.0,0.0,6,0.0,120.0,94061.1940564340,10,6,21.024232625961304
"{'name': 'Config_44', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.5, 'fa_weight': 0.5, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-07-22T00:00:00+00:00,2025-08-21T00:00:00+00:00,-0.01013603276184,0.04561475806460348,0.0,0.375,8,0.8046590323103306,405.0,98986.3967238160,27,8,22.537911891937256
"{'name': 'Config_44', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.5, 'fa_weight': 0.5, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-06-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,0.016823467172215,0.0359674873345667,0.0,0.6666666666666666,6,2.3537108614397497,468.0,101682.3467172215,30,6,20.13386368751526
"{'name': 'Config_44', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.5, 'fa_weight': 0.5, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-05-11T00:00:00+00:00,2025-06-10T00:00:00+00:00,0.00081296224535,0.04465040868990848,0.0,0.5714285714285714,7,1.0698291632009476,462.85714285714283,100081.296224535,31,7,20.606831789016724
"{'name': 'Config_44', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.5, 'fa_weight': 0.5, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-04-05T00:00:00+00:00,2025-05-05T00:00:00+00:00,-0.04175299562276,0.08115279397308778,0.0,0.5,12,0.4766211586466726,278.0,95824.7004377240,21,12,20.17325234413147
"{'name': 'Config_44', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.5, 'fa_weight': 0.5, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-02-28T00:00:00+00:00,2025-03-30T00:00:00+00:00,-0.05938805943566,0.05928703223566001,0.0,0.0,6,0.0,120.0,94061.1940564340,10,6,20.50887155532837
"{'name': 'Config_45', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.5, 'fa_weight': 0.5, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-07-22T00:00:00+00:00,2025-08-21T00:00:00+00:00,-0.01013603276184,0.04561475806460348,0.0,0.375,8,0.8046590323103306,405.0,98986.3967238160,27,8,22.48764133453369
"{'name': 'Config_45', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.5, 'fa_weight': 0.5, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-06-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,0.016823467172215,0.0359674873345667,0.0,0.6666666666666666,6,2.3537108614397497,468.0,101682.3467172215,30,6,20.220310926437378
"{'name': 'Config_45', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.5, 'fa_weight': 0.5, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-05-11T00:00:00+00:00,2025-06-10T00:00:00+00:00,0.00081296224535,0.04465040868990848,0.0,0.5714285714285714,7,1.0698291632009476,462.85714285714283,100081.296224535,31,7,20.92464566230774
"{'name': 'Config_45', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.5, 'fa_weight': 0.5, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-04-05T00:00:00+00:00,2025-05-05T00:00:00+00:00,-0.04175299562276,0.08115279397308778,0.0,0.5,12,0.4766211586466726,278.0,95824.7004377240,21,12,19.848636627197266
"{'name': 'Config_45', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.25, 'ta_weight': 0.5, 'fa_weight': 0.5, 'volume_threshold': 1.5, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-02-28T00:00:00+00:00,2025-03-30T00:00:00+00:00,-0.05938805943566,0.05928703223566001,0.0,0.0,6,0.0,120.0,94061.1940564340,10,6,20.39727258682251
"{'name': 'Config_46', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-07-22T00:00:00+00:00,2025-08-21T00:00:00+00:00,-0.01013603276184,0.04561475806460348,0.0,0.375,8,0.8046590323103306,405.0,98986.3967238160,27,8,22.402647733688354
"{'name': 'Config_46', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-06-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,0.016823467172215,0.0359674873345667,0.0,0.6666666666666666,6,2.3537108614397497,468.0,101682.3467172215,30,6,20.27877902984619
"{'name': 'Config_46', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-05-11T00:00:00+00:00,2025-06-10T00:00:00+00:00,0.00081296224535,0.04465040868990848,0.0,0.5714285714285714,7,1.0698291632009476,462.85714285714283,100081.296224535,31,7,20.66507601737976
"{'name': 'Config_46', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-04-05T00:00:00+00:00,2025-05-05T00:00:00+00:00,-0.04175299562276,0.08115279397308778,0.0,0.5,12,0.4766211586466726,278.0,95824.7004377240,21,12,19.565751791000366
"{'name': 'Config_46', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.0, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-02-28T00:00:00+00:00,2025-03-30T00:00:00+00:00,-0.05938805943566,0.05928703223566001,0.0,0.0,6,0.0,120.0,94061.1940564340,10,6,20.55567955970764
"{'name': 'Config_47', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-07-22T00:00:00+00:00,2025-08-21T00:00:00+00:00,-0.01013603276184,0.04561475806460348,0.0,0.375,8,0.8046590323103306,405.0,98986.3967238160,27,8,22.503363370895386
"{'name': 'Config_47', 'stop_loss_pct': 0.03, 'take_profit_pct': 0.06, 'min_confidence': 60.0, 'max_position_size': 0.3, 'ta_weight': 0.3, 'fa_weight': 0.7, 'volume_threshold': 1.2, 'min_technical_score': 50.0, 'min_fundamental_score': 40.0}",2025-06-16T00:00:00+00:00,2025-07-16T00:00:00+00:00,0.016823467172215,0.0359674873345667,0.0,0.6666666666666666,6,2.3537108614397497,468.0,101682.3467172215,30,6,20.452937841415405
